CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-13 00:00,177,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-14 00:00,173,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-15 00:00,185,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-16 00:00,225,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-17 00:00,265,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-18 00:00,325,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-19 00:00,371,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-20 00:00,353,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-21 00:00,285,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-22 00:00,305,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-23 00:00,365,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-24 00:00,389,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-25 00:00,327,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-26 00:00,97,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-27 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-28 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-29 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-30 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2019-12-31 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-01 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-02 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-03 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-04 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-05 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-06 00:00,46,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-07 00:00,142,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-08 00:00,235,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-09 00:00,328,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-10 00:00,165,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-11 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-12 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-13 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-14 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-15 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-16 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-17 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-18 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-19 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-20 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-21 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-22 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-23 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-24 00:00,1816,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-25 00:00,2341,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-26 00:00,2406,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-27 00:00,1037,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-28 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-29 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-30 00:00,1,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-01-31 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-01 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-02 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-03 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-04 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-05 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-06 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-07 00:00,23,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-08 00:00,118,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-09 00:00,214,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-10 00:00,82,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-11 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-12 00:00,0,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-13 00:00,43,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-14 00:00,104,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-15 00:00,114,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-16 00:00,155,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-17 00:00,252,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-18 00:00,329,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-19 00:00,380,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-20 00:00,462,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-21 00:00,558,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-22 00:00,553,50,,900
35075070,CHINAVITA - AUT [35075070],5.219250,-73.35038889,212,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 06 - Boyacá-Casanare-Vichada,Boyacá,Chinavita,06/03/2005 00:00,,EVAPORACION,EV_TT_D,Evaporación total diaria,Diaria,2020-02-23 00:00,298,50,,900
